測站,日期,測項,小時,數值
關山,2021-02-16,O3,0,38.8
關山,2021-02-16,PM10,0,12.0
關山,2021-02-16,PM2.5,0,12.0
關山,2021-02-16,RAINFALL,0,0.0
關山,2021-02-16,RH,0,84.0
關山,2021-02-16,SO2,0,1.1
關山,2021-02-16,WD_HR,0,26.0
關山,2021-02-16,WIND_DIREC,0,43.0
關山,2021-02-16,WIND_SPEED,0,1.2
關山,2021-02-16,WS_HR,0,1.2
關山,2021-02-17,AMB_TEMP,0,16.5
關山,2021-02-17,NO,0,1.1
關山,2021-02-17,NO2,0,1.0
關山,2021-02-17,NOx,0,2.2
關山,2021-02-17,O3,0,17.6
關山,2021-02-17,PM10,0,10.0
關山,2021-02-17,PM2.5,0,15.0
關山,2021-02-17,RAINFALL,0,0.0
關山,2021-02-17,RH,0,93.0
關山,2021-02-17,SO2,0,1.3
關山,2021-02-17,WD_HR,0,287.0
關山,2021-02-17,WIND_DIREC,0,268.0
關山,2021-02-17,WIND_SPEED,0,0.6
關山,2021-02-17,WS_HR,0,0.2
關山,2021-02-18,AMB_TEMP,0,13.8
關山,2021-02-18,NO,0,0.4
關山,2021-02-18,NO2,0,1.8
關山,2021-02-18,NOx,0,2.2
關山,2021-02-18,O3,0,45.2
關山,2021-02-18,PM10,0,32.0
關山,2021-02-18,PM2.5,0,19.0
關山,2021-02-18,RAINFALL,0,0.0
關山,2021-02-18,RH,0,84.0
關山,2021-02-18,SO2,0,0.0
關山,2021-02-18,WD_HR,0,10.0
關山,2021-02-18,WIND_DIREC,0,21.0
關山,2021-02-18,WIND_SPEED,0,2.2
關山,2021-02-18,WS_HR,0,2.1
關山,2021-02-19,AMB_TEMP,0,13.2
關山,2021-02-19,NO,0,1.4
關山,2021-02-19,NO2,0,0.5
關山,2021-02-19,NOx,0,2.0
關山,2021-02-19,O3,0,44.9
關山,2021-02-19,PM10,0,20.0
關山,2021-02-19,PM2.5,0,13.0
關山,2021-02-19,RAINFALL,0,0.0
關山,2021-02-19,RH,0,73.0
關山,2021-02-19,SO2,0,1.4
關山,2021-02-19,WD_HR,0,18.0
關山,2021-02-19,WIND_DIREC,0,8.0
關山,2021-02-19,WIND_SPEED,0,1.1
關山,2021-02-19,WS_HR,0,1.1
關山,2021-02-20,AMB_TEMP,0,15.2
關山,2021-02-20,NO,0,0.6
關山,2021-02-20,NO2,0,3.3
關山,2021-02-20,NOx,0,3.9
關山,2021-02-20,O3,0,37.3
關山,2021-02-20,PM10,0,29.0
關山,2021-02-20,PM2.5,0,10.0
關山,2021-02-20,RAINFALL,0,0.0
關山,2021-02-20,RH,0,71.0
關山,2021-02-20,SO2,0,1.5
關山,2021-02-20,WD_HR,0,14.0
關山,2021-02-20,WIND_DIREC,0,84.0
關山,2021-02-20,WIND_SPEED,0,0.8
關山,2021-02-20,WS_HR,0,0.2
關山,2021-02-21,AMB_TEMP,0,12.6
關山,2021-02-21,NO,0,1.5
關山,2021-02-21,NO2,0,0.5
關山,2021-02-21,NOx,0,2.0
關山,2021-02-21,O3,0,24.6
關山,2021-02-21,PM10,0,18.0
關山,2021-02-21,PM2.5,0,11.0
關山,2021-02-21,RAINFALL,0,0.0
關山,2021-02-21,RH,0,84.0
關山,2021-02-21,SO2,0,1.5
關山,2021-02-21,WD_HR,0,305.0
關山,2021-02-21,WIND_DIREC,0,269.0
關山,2021-02-21,WIND_SPEED,0,0.4
關山,2021-02-21,WS_HR,0,0.4
關山,2021-02-22,AMB_TEMP,0,14.4
關山,2021-02-22,NO,0,3.5
關山,2021-02-22,NO2,0,0.0
關山,2021-02-22,NOx,0,3.6
關山,2021-02-22,O3,0,20.5
關山,2021-02-22,PM10,0,17.0
關山,2021-02-22,PM2.5,0,8.0
關山,2021-02-22,RAINFALL,0,0.0
關山,2021-02-22,RH,0,88.0
關山,2021-02-22,SO2,0,1.0
關山,2021-02-22,WD_HR,0,305.0
關山,2021-02-22,WIND_DIREC,0,297.0
關山,2021-02-22,WIND_SPEED,0,0.4
關山,2021-02-22,WS_HR,0,0.4
關山,2021-02-23,AMB_TEMP,0,18.1
關山,2021-02-23,NO,0,1.6
關山,2021-02-23,NO2,0,0.0
關山,2021-02-23,NOx,0,1.5
關山,2021-02-23,O3,0,20.1
關山,2021-02-23,PM10,0,6.0
關山,2021-02-23,PM2.5,0,9.0
關山,2021-02-23,RAINFALL,0,0.0
關山,2021-02-23,RH,0,84.0
關山,2021-02-23,SO2,0,1.1
關山,2021-02-23,WD_HR,0,304.0
關山,2021-02-23,WIND_DIREC,0,304.0
關山,2021-02-23,WIND_SPEED,0,0.5
關山,2021-02-23,WS_HR,0,0.4
關山,2021-02-24,AMB_TEMP,0,19.6
關山,2021-02-24,NO,0,0.2
關山,2021-02-24,NO2,0,0.6
關山,2021-02-24,NOx,0,0.9
關山,2021-02-24,O3,0,35.2
關山,2021-02-24,PM10,0,11.0
關山,2021-02-24,PM2.5,0,8.0
關山,2021-02-24,RAINFALL,0,0.0
關山,2021-02-24,RH,0,77.0
關山,2021-02-24,SO2,0,1.0
關山,2021-02-24,WD_HR,0,11.0
關山,2021-02-24,WIND_DIREC,0,15.0
關山,2021-02-24,WIND_SPEED,0,0.9
關山,2021-02-24,WS_HR,0,0.7
關山,2021-02-25,AMB_TEMP,0,19.6
關山,2021-02-25,NO,0,1.0
關山,2021-02-25,NO2,0,1.1
關山,2021-02-25,NOx,0,2.1
關山,2021-02-25,O3,0,25.1
關山,2021-02-25,PM10,0,12.0
關山,2021-02-25,PM2.5,0,9.0
關山,2021-02-25,RAINFALL,0,0.0
關山,2021-02-25,RH,0,78.0
關山,2021-02-25,SO2,0,1.0
關山,2021-02-25,WD_HR,0,9.0
關山,2021-02-25,WIND_DIREC,0,43.0
關山,2021-02-25,WIND_SPEED,0,0.7
關山,2021-02-25,WS_HR,0,0.2
關山,2021-02-26,AMB_TEMP,0,21.3
關山,2021-02-26,NO,0,1.5
關山,2021-02-26,NO2,0,2.3
關山,2021-02-26,NOx,0,3.8
關山,2021-02-26,O3,0,17.0
關山,2021-02-26,PM10,0,12.0
關山,2021-02-26,PM2.5,0,3.0
關山,2021-02-26,RAINFALL,0,0.0
關山,2021-02-26,RH,0,83.0
關山,2021-02-26,SO2,0,0.0
關山,2021-02-26,WD_HR,0,265.0
關山,2021-02-26,WIND_DIREC,0,273.0
關山,2021-02-26,WIND_SPEED,0,0.5
關山,2021-02-26,WS_HR,0,0.4
關山,2021-02-27,AMB_TEMP,0,20.9
關山,2021-02-27,NO,0,1.7
關山,2021-02-27,NO2,0,1.2
關山,2021-02-27,NOx,0,2.9
關山,2021-02-27,O3,0,47.7
關山,2021-02-27,PM10,0,9.0
關山,2021-02-27,PM2.5,0,3.0
關山,2021-02-27,RAINFALL,0,0.0
關山,2021-02-27,RH,0,87.0
關山,2021-02-27,SO2,0,1.4
關山,2021-02-27,WD_HR,0,23.0
關山,2021-02-27,WIND_DIREC,0,4.0
關山,2021-02-27,WIND_SPEED,0,1.2
關山,2021-02-27,WS_HR,0,1.0
關山,2021-02-28,AMB_TEMP,0,18.7
關山,2021-02-28,NO,0,2.6
關山,2021-02-28,NO2,0,1.0
關山,2021-02-28,NOx,0,3.6
關山,2021-02-28,O3,0,33.4
關山,2021-02-28,PM10,0,8.0
關山,2021-02-28,PM2.5,0,7.0
關山,2021-02-28,RAINFALL,0,0.0
關山,2021-02-28,RH,0,90.0
關山,2021-02-28,SO2,0,0.6
關山,2021-02-28,WD_HR,0,27.0
關山,2021-02-28,WIND_DIREC,0,1.0
關山,2021-02-28,WIND_SPEED,0,0.8
關山,2021-02-28,WS_HR,0,0.8
關山,2021-03-01,AMB_TEMP,0,19.8
關山,2021-03-01,NO,0,1.3
關山,2021-03-01,NO2,0,1.8
關山,2021-03-01,NOx,0,3.2
關山,2021-03-01,O3,0,30.6
關山,2021-03-01,PM10,0,4.0
關山,2021-03-01,PM2.5,0,3.0
關山,2021-03-01,RAINFALL,0,0.0
關山,2021-03-01,RH,0,91.0
關山,2021-03-01,SO2,0,0.7
關山,2021-03-01,WD_HR,0,358.0
關山,2021-03-01,WIND_DIREC,0,333.0
關山,2021-03-01,WIND_SPEED,0,0.4
關山,2021-03-01,WS_HR,0,0.5
關山,2021-03-02,AMB_TEMP,0,20.5
關山,2021-03-02,NO,0,1.8
關山,2021-03-02,NO2,0,3.5
關山,2021-03-02,NOx,0,5.3
關山,2021-03-02,O3,0,11.5
關山,2021-03-02,PM10,0,11.0
關山,2021-03-02,PM2.5,0,10.0
關山,2021-03-02,RAINFALL,0,0.0
關山,2021-03-02,RH,0,91.0
關山,2021-03-02,SO2,0,0.9
關山,2021-03-02,WD_HR,0,295.0
關山,2021-03-02,WIND_DIREC,0,4.0
關山,2021-03-02,WIND_SPEED,0,0.4
關山,2021-03-02,WS_HR,0,0.2
關山,2021-03-03,AMB_TEMP,0,16.1
關山,2021-03-03,NO,0,0.5
關山,2021-03-03,NO2,0,2.0
關山,2021-03-03,NOx,0,2.5
關山,2021-03-03,O3,0,35.1
關山,2021-03-03,PM10,0,7.0
關山,2021-03-03,PM2.5,0,3.0
關山,2021-03-03,RAINFALL,0,0.0
關山,2021-03-03,RH,0,80.0
關山,2021-03-03,SO2,0,0.3
關山,2021-03-03,WD_HR,0,33.0
關山,2021-03-03,WIND_DIREC,0,35.0
關山,2021-03-03,WIND_SPEED,0,1.6
關山,2021-03-03,WS_HR,0,1.4
關山,2021-03-04,AMB_TEMP,0,18.2
關山,2021-03-04,NO,0,0.3
關山,2021-03-04,NO2,0,3.8
關山,2021-03-04,NOx,0,4.1
關山,2021-03-04,O3,0,26.8
關山,2021-03-04,PM10,0,15.0
關山,2021-03-04,PM2.5,0,8.0
關山,2021-03-04,RAINFALL,0,0.0
關山,2021-03-04,RH,0,82.0
關山,2021-03-04,SO2,0,1.3
關山,2021-03-04,WD_HR,0,19.0
關山,2021-03-04,WIND_DIREC,0,20.0
關山,2021-03-04,WIND_SPEED,0,1.3
關山,2021-03-04,WS_HR,0,0.9
關山,2021-03-05,AMB_TEMP,0,19.7
關山,2021-03-05,NO,0,0.3
關山,2021-03-05,NO2,0,2.0
關山,2021-03-05,NOx,0,2.4
關山,2021-03-05,O3,0,13.3
關山,2021-03-05,PM10,0,9.0
關山,2021-03-05,PM2.5,0,12.0
關山,2021-03-05,RAINFALL,0,0.0
關山,2021-03-05,RH,0,90.0
關山,2021-03-05,SO2,0,1.3
關山,2021-03-05,WD_HR,0,347.0
關山,2021-03-05,WIND_DIREC,0,359.0
關山,2021-03-05,WIND_SPEED,0,0.7
關山,2021-03-05,WS_HR,0,0.4
關山,2021-03-06,AMB_TEMP,0,20.7
關山,2021-03-06,NO,0,1.3
關山,2021-03-06,NO2,0,0.0
關山,2021-03-06,NOx,0,0.9
關山,2021-03-06,O3,0,30.2
關山,2021-03-06,PM10,0,16.0
關山,2021-03-06,PM2.5,0,10.0
關山,2021-03-06,RAINFALL,0,0.0
關山,2021-03-06,RH,0,87.0
關山,2021-03-06,SO2,0,1.3
關山,2021-03-06,WD_HR,0,48.0
關山,2021-03-06,WIND_DIREC,0,359.0
關山,2021-03-06,WIND_SPEED,0,0.6
關山,2021-03-06,WS_HR,0,0.4
關山,2021-03-07,AMB_TEMP,0,20.5
關山,2021-03-07,NO,0,2.5
關山,2021-03-07,NO2,0,0.0
關山,2021-03-07,NOx,0,2.1
關山,2021-03-07,O3,0,44.0
關山,2021-03-07,PM10,0,2.0
關山,2021-03-07,PM2.5,0,2.0
關山,2021-03-07,RAINFALL,0,0.0
關山,2021-03-07,RH,0,87.0
關山,2021-03-07,SO2,0,0.7
關山,2021-03-07,WD_HR,0,34.0
關山,2021-03-07,WIND_DIREC,0,26.0
關山,2021-03-07,WIND_SPEED,0,1.9
關山,2021-03-07,WS_HR,0,1.9
關山,2021-03-08,AMB_TEMP,0,18.9
關山,2021-03-08,NO,0,3.7
關山,2021-03-08,NO2,0,0.0
關山,2021-03-08,NOx,0,3.3
關山,2021-03-08,O3,0,37.5
關山,2021-03-08,PM10,0,7.0
關山,2021-03-08,PM2.5,0,3.0
關山,2021-03-08,RAINFALL,0,0.0
關山,2021-03-08,RH,0,88.0
關山,2021-03-08,SO2,0,0.5
關山,2021-03-08,WD_HR,0,32.0
關山,2021-03-08,WIND_DIREC,0,347.0
關山,2021-03-08,WIND_SPEED,0,0.6
關山,2021-03-08,WS_HR,0,0.6
關山,2021-03-09,AMB_TEMP,0,18.9
關山,2021-03-09,NO,0,2.1
關山,2021-03-09,NO2,0,0.6
關山,2021-03-09,NOx,0,2.8
關山,2021-03-09,O3,0,37.8
關山,2021-03-09,PM10,0,1.0
關山,2021-03-09,PM2.5,0,4.0
關山,2021-03-09,RAINFALL,0,0.0
關山,2021-03-09,RH,0,87.0
關山,2021-03-09,SO2,0,0.7
關山,2021-03-09,WD_HR,0,35.0
關山,2021-03-09,WIND_DIREC,0,42.0
關山,2021-03-09,WIND_SPEED,0,1.5
關山,2021-03-09,WS_HR,0,1.2
關山,2021-03-10,AMB_TEMP,0,19.3
關山,2021-03-10,NO,0,0.2
關山,2021-03-10,NO2,0,1.7
關山,2021-03-10,NOx,0,1.9
關山,2021-03-10,O3,0,37.4
關山,2021-03-10,PM10,0,7.0
關山,2021-03-10,PM2.5,0,5.0
關山,2021-03-10,RAINFALL,0,0.0
關山,2021-03-10,RH,0,90.0
關山,2021-03-10,SO2,0,0.7
關山,2021-03-10,WD_HR,0,47.0
關山,2021-03-10,WIND_DIREC,0,37.0
關山,2021-03-10,WIND_SPEED,0,1.5
關山,2021-03-10,WS_HR,0,1.3
關山,2021-03-11,AMB_TEMP,0,18.5
關山,2021-03-11,NO,0,0.0
關山,2021-03-11,NO2,0,0.4
關山,2021-03-11,NOx,0,0.3
關山,2021-03-11,O3,0,43.0
關山,2021-03-11,PM10,0,19.0
關山,2021-03-11,PM2.5,0,4.0
關山,2021-03-11,RAINFALL,0,0.0
關山,2021-03-11,RH,0,85.0
關山,2021-03-11,SO2,0,0.0
關山,2021-03-11,WD_HR,0,41.0
關山,2021-03-11,WIND_DIREC,0,59.0
關山,2021-03-11,WIND_SPEED,0,1.3
關山,2021-03-11,WS_HR,0,1.2
關山,2021-03-12,AMB_TEMP,0,19.9
關山,2021-03-12,NO,0,2.9
關山,2021-03-12,NO2,0,0.1
關山,2021-03-12,NOx,0,3.1
關山,2021-03-12,O3,0,46.1
關山,2021-03-12,PM10,0,17.0
關山,2021-03-12,PM2.5,0,13.0
關山,2021-03-12,RAINFALL,0,0.0
關山,2021-03-12,RH,0,87.0
關山,2021-03-12,SO2,0,0.55
關山,2021-03-12,WD_HR,0,347.0
關山,2021-03-12,WIND_DIREC,0,322.0
關山,2021-03-12,WIND_SPEED,0,0.4
關山,2021-03-12,WS_HR,0,0.2
關山,2021-03-13,AMB_TEMP,0,18.5
關山,2021-03-13,NO,0,0.7
關山,2021-03-13,NO2,0,1.7
關山,2021-03-13,NOx,0,2.5
關山,2021-03-13,O3,0,49.2
關山,2021-03-13,PM10,0,7.0
關山,2021-03-13,PM2.5,0,3.0
關山,2021-03-13,RAINFALL,0,0.4
關山,2021-03-13,RH,0,89.0
關山,2021-03-13,SO2,0,1.1
關山,2021-03-13,WD_HR,0,19.0
關山,2021-03-13,WIND_DIREC,0,8.0
關山,2021-03-13,WIND_SPEED,0,2.3
關山,2021-03-13,WS_HR,0,1.9
關山,2021-03-14,AMB_TEMP,0,17.0
關山,2021-03-14,NO,0,0.0
關山,2021-03-14,NO2,0,1.2
關山,2021-03-14,NOx,0,0.9
關山,2021-03-14,O3,0,44.2
關山,2021-03-14,PM10,0,13.0
關山,2021-03-14,PM2.5,0,8.0
關山,2021-03-14,RAINFALL,0,0.0
關山,2021-03-14,RH,0,89.0
關山,2021-03-14,SO2,0,1.4
關山,2021-03-14,WD_HR,0,33.0
關山,2021-03-14,WIND_DIREC,0,50.0
關山,2021-03-14,WIND_SPEED,0,1.0
關山,2021-03-14,WS_HR,0,0.9
關山,2021-03-15,AMB_TEMP,0,18.5
關山,2021-03-15,NO,0,0.3
關山,2021-03-15,NO2,0,1.0
關山,2021-03-15,NOx,0,1.3
關山,2021-03-15,O3,0,40.8
關山,2021-03-15,PM10,0,24.0
關山,2021-03-15,PM2.5,0,20.0
關山,2021-03-15,RAINFALL,0,0.0
關山,2021-03-15,RH,0,85.0
關山,2021-03-15,SO2,0,1.7
關山,2021-03-15,WD_HR,0,79.0
關山,2021-03-15,WIND_DIREC,0,56.0
關山,2021-03-15,WIND_SPEED,0,0.9
關山,2021-03-15,WS_HR,0,0.4
關山,2021-03-16,AMB_TEMP,0,19.1
關山,2021-03-16,NO,0,2.3
關山,2021-03-16,NO2,0,0.1
關山,2021-03-16,NOx,0,2.4
關山,2021-03-16,O3,0,26.3
關山,2021-03-16,PM10,0,13.0
關山,2021-03-16,PM2.5,0,11.0
關山,2021-03-16,RAINFALL,0,0.0
關山,2021-03-16,RH,0,83.0
關山,2021-03-16,SO2,0,0.0
關山,2021-03-16,WD_HR,0,287.0
關山,2021-03-16,WIND_DIREC,0,296.0
關山,2021-03-16,WIND_SPEED,0,0.4
關山,2021-03-16,WS_HR,0,0.3
關山,2021-03-17,AMB_TEMP,0,20.3
關山,2021-03-17,NO,0,1.7999999999999998
關山,2021-03-17,NO2,0,0.5333333333333333
關山,2021-03-17,NOx,0,2.3333333333333335
關山,2021-03-17,O3,0,10.7
關山,2021-03-17,PM10,0,9.0
關山,2021-03-17,PM2.5,0,7.0
關山,2021-03-17,RAINFALL,0,0.0
關山,2021-03-17,RH,0,89.0
關山,2021-03-17,SO2,0,0.8
關山,2021-03-17,WD_HR,0,355.0
關山,2021-03-17,WIND_DIREC,0,76.0
關山,2021-03-17,WIND_SPEED,0,0.8
關山,2021-03-17,WS_HR,0,0.2
關山,2021-03-18,AMB_TEMP,0,21.2
關山,2021-03-18,NO,0,1.2999999999999998
關山,2021-03-18,NO2,0,0.9666666666666666
關山,2021-03-18,NOx,0,2.2666666666666666
關山,2021-03-18,O3,0,9.7
關山,2021-03-18,PM10,0,10.0
關山,2021-03-18,PM2.5,0,10.0
關山,2021-03-18,RAINFALL,0,0.0
關山,2021-03-18,RH,0,88.0
關山,2021-03-18,SO2,0,0.2
關山,2021-03-18,WD_HR,0,310.0
關山,2021-03-18,WIND_DIREC,0,319.0
關山,2021-03-18,WIND_SPEED,0,0.5
關山,2021-03-18,WS_HR,0,0.4
關山,2021-03-19,AMB_TEMP,0,21.1
關山,2021-03-19,NO,0,0.8
關山,2021-03-19,NO2,0,1.4
關山,2021-03-19,NOx,0,2.2
關山,2021-03-19,O3,0,11.4
關山,2021-03-19,PM10,0,7.0
關山,2021-03-19,PM2.5,0,5.0
關山,2021-03-19,RAINFALL,0,0.0
關山,2021-03-19,RH,0,94.0
關山,2021-03-19,SO2,0,0.6000000000000001
關山,2021-03-19,WD_HR,0,285.0
關山,2021-03-19,WIND_DIREC,0,284.0
關山,2021-03-19,WIND_SPEED,0,0.4
關山,2021-03-19,WS_HR,0,0.2
關山,2021-03-20,AMB_TEMP,0,22.7
關山,2021-03-20,NO,0,0.5
關山,2021-03-20,NO2,0,3.0
關山,2021-03-20,NOx,0,3.6
關山,2021-03-20,O3,0,9.8
關山,2021-03-20,PM10,0,15.0
關山,2021-03-20,PM2.5,0,9.0
關山,2021-03-20,RAINFALL,0,0.0
關山,2021-03-20,RH,0,83.0
關山,2021-03-20,SO2,0,1.0
關山,2021-03-20,WD_HR,0,154.0
關山,2021-03-20,WIND_DIREC,0,7.0
關山,2021-03-20,WIND_SPEED,0,0.5
關山,2021-03-20,WS_HR,0,0.1
關山,2021-03-21,AMB_TEMP,0,23.8
關山,2021-03-21,NO,0,0.7
關山,2021-03-21,NO2,0,2.25
關山,2021-03-21,NOx,0,3.05
關山,2021-03-21,O3,0,28.2
關山,2021-03-21,PM10,0,14.0
關山,2021-03-21,PM2.5,0,11.0
關山,2021-03-21,RAINFALL,0,0.0
關山,2021-03-21,RH,0,80.0
關山,2021-03-21,SO2,0,0.3
關山,2021-03-21,WD_HR,0,54.0
關山,2021-03-21,WIND_DIREC,0,359.0
關山,2021-03-21,WIND_SPEED,0,1.2
關山,2021-03-21,WS_HR,0,0.6
關山,2021-03-22,AMB_TEMP,0,16.7
關山,2021-03-22,NO,0,0.9
關山,2021-03-22,NO2,0,1.5
關山,2021-03-22,NOx,0,2.5
關山,2021-03-22,O3,0,48.0
關山,2021-03-22,PM10,0,2.0
關山,2021-03-22,PM2.5,0,3.0
關山,2021-03-22,RAINFALL,0,0.0
關山,2021-03-22,RH,0,81.0
關山,2021-03-22,SO2,0,0.8
關山,2021-03-22,WD_HR,0,34.0
關山,2021-03-22,WIND_DIREC,0,37.0
關山,2021-03-22,WIND_SPEED,0,2.9
關山,2021-03-22,WS_HR,0,2.1
關山,2021-03-23,AMB_TEMP,0,14.3
關山,2021-03-23,NO,0,1.5
關山,2021-03-23,NO2,0,2.9
關山,2021-03-23,NOx,0,4.4
關山,2021-03-23,O3,0,39.0
關山,2021-03-23,PM10,0,11.0
關山,2021-03-23,PM2.5,0,8.0
關山,2021-03-23,RAINFALL,0,0.0
關山,2021-03-23,RH,0,81.0
關山,2021-03-23,SO2,0,1.3
關山,2021-03-23,WD_HR,0,45.0
關山,2021-03-23,WIND_DIREC,0,38.0
關山,2021-03-23,WIND_SPEED,0,1.3
關山,2021-03-23,WS_HR,0,1.2
關山,2021-03-24,AMB_TEMP,0,16.6
關山,2021-03-24,NO,0,0.9
關山,2021-03-24,NO2,0,2.9
關山,2021-03-24,NOx,0,3.8
關山,2021-03-24,O3,0,37.1
關山,2021-03-24,PM10,0,8.0
關山,2021-03-24,PM2.5,0,7.0
關山,2021-03-24,RAINFALL,0,0.0
關山,2021-03-24,RH,0,82.0
關山,2021-03-24,SO2,0,1.8
關山,2021-03-24,WD_HR,0,339.0
關山,2021-03-24,WIND_DIREC,0,103.0
關山,2021-03-24,WIND_SPEED,0,0.4
關山,2021-03-24,WS_HR,0,0.3
關山,2021-03-25,AMB_TEMP,0,18.3
關山,2021-03-25,NO,0,2.4
關山,2021-03-25,NO2,0,3.5
關山,2021-03-25,NOx,0,5.9
關山,2021-03-25,O3,0,14.4
關山,2021-03-25,PM10,0,12.0
關山,2021-03-25,PM2.5,0,7.0
關山,2021-03-25,RAINFALL,0,0.0
關山,2021-03-25,RH,0,93.0
關山,2021-03-25,SO2,0,1.7
關山,2021-03-25,WD_HR,0,114.0
關山,2021-03-25,WIND_DIREC,0,108.0
關山,2021-03-25,WIND_SPEED,0,0.8
關山,2021-03-25,WS_HR,0,0.2
關山,2021-03-26,AMB_TEMP,0,15.5
關山,2021-03-26,NO,0,1.3
關山,2021-03-26,NO2,0,0.5
關山,2021-03-26,NOx,0,1.8
關山,2021-03-26,O3,0,24.7
關山,2021-03-26,PM10,0,12.0
關山,2021-03-26,PM2.5,0,13.0
關山,2021-03-26,RAINFALL,0,0.0
關山,2021-03-26,RH,0,87.0
關山,2021-03-26,SO2,0,0.0
關山,2021-03-26,WD_HR,0,318.0
關山,2021-03-26,WIND_DIREC,0,355.0
關山,2021-03-26,WIND_SPEED,0,0.4
關山,2021-03-26,WS_HR,0,0.3
關山,2021-03-27,AMB_TEMP,0,19.7
關山,2021-03-27,NO,0,1.9
關山,2021-03-27,NO2,0,2.8
關山,2021-03-27,NOx,0,4.8
關山,2021-03-27,O3,0,24.7
關山,2021-03-27,PM10,0,18.0
關山,2021-03-27,PM2.5,0,13.0
關山,2021-03-27,RAINFALL,0,0.0
關山,2021-03-27,RH,0,89.0
關山,2021-03-27,SO2,0,0.2
關山,2021-03-27,WD_HR,0,259.0
關山,2021-03-27,WIND_DIREC,0,24.0
關山,2021-03-27,WIND_SPEED,0,0.4
關山,2021-03-27,WS_HR,0,0.0
關山,2021-03-28,AMB_TEMP,0,20.7
關山,2021-03-28,NO,0,1.7
關山,2021-03-28,NO2,0,3.2
關山,2021-03-28,NOx,0,4.9
關山,2021-03-28,O3,0,6.1
關山,2021-03-28,PM10,0,13.0
關山,2021-03-28,PM2.5,0,9.0
關山,2021-03-28,RAINFALL,0,0.0
關山,2021-03-28,RH,0,94.0
關山,2021-03-28,SO2,0,0.0
關山,2021-03-28,WD_HR,0,296.0
關山,2021-03-28,WIND_DIREC,0,137.0
關山,2021-03-28,WIND_SPEED,0,0.4
關山,2021-03-28,WS_HR,0,0.2
關山,2021-03-29,AMB_TEMP,0,23.0
關山,2021-03-29,NO,0,1.7
關山,2021-03-29,NO2,0,1.5
關山,2021-03-29,NOx,0,3.2
關山,2021-03-29,O3,0,14.2
關山,2021-03-29,PM10,0,21.0
關山,2021-03-29,PM2.5,0,11.0
關山,2021-03-29,RAINFALL,0,0.0
關山,2021-03-29,RH,0,85.0
關山,2021-03-29,SO2,0,0.0
關山,2021-03-29,WD_HR,0,311.0
關山,2021-03-29,WIND_DIREC,0,347.0
關山,2021-03-29,WIND_SPEED,0,0.5
關山,2021-03-29,WS_HR,0,0.1
關山,2021-03-30,AMB_TEMP,0,22.5
關山,2021-03-30,NO,0,2.3
關山,2021-03-30,NO2,0,0.0
關山,2021-03-30,NOx,0,2.1
關山,2021-03-30,O3,0,14.1
關山,2021-03-30,PM10,0,25.5
關山,2021-03-30,PM2.5,0,22.0
關山,2021-03-30,RAINFALL,0,0.0
關山,2021-03-30,RH,0,85.0
關山,2021-03-30,SO2,0,0.0
關山,2021-03-30,WD_HR,0,319.0
關山,2021-03-30,WIND_DIREC,0,270.0
關山,2021-03-30,WIND_SPEED,0,0.4
關山,2021-03-30,WS_HR,0,0.3
關山,2021-03-31,AMB_TEMP,0,24.3
關山,2021-03-31,NO,0,3.1
關山,2021-03-31,NO2,0,1.7
關山,2021-03-31,NOx,0,4.8
關山,2021-03-31,O3,0,31.9
關山,2021-03-31,PM10,0,30.0
關山,2021-03-31,PM2.5,0,22.0
關山,2021-03-31,RAINFALL,0,0.0
關山,2021-03-31,RH,0,84.0
關山,2021-03-31,SO2,0,0.0
關山,2021-03-31,WD_HR,0,332.0
關山,2021-03-31,WIND_DIREC,0,336.0
關山,2021-03-31,WIND_SPEED,0,0.7
關山,2021-03-31,WS_HR,0,0.4
關山,2021-04-01,AMB_TEMP,0,24.5
關山,2021-04-01,NO,0,0.4
關山,2021-04-01,NO2,0,1.0
關山,2021-04-01,NOx,0,1.4
關山,2021-04-01,O3,0,23.5
關山,2021-04-01,PM10,0,18.0
關山,2021-04-01,PM2.5,0,14.0
關山,2021-04-01,RAINFALL,0,0.0
關山,2021-04-01,RH,0,83.0
關山,2021-04-01,SO2,0,0.0
關山,2021-04-01,WD_HR,0,320.0
關山,2021-04-01,WIND_DIREC,0,250.0
關山,2021-04-01,WIND_SPEED,0,0.8
關山,2021-04-01,WS_HR,0,0.4
關山,2021-04-02,AMB_TEMP,0,24.0
關山,2021-04-02,NO,0,1.8
關山,2021-04-02,NO2,0,2.2
關山,2021-04-02,NOx,0,4.0
關山,2021-04-02,O3,0,14.2
關山,2021-04-02,PM10,0,33.0
關山,2021-04-02,PM2.5,0,20.0
關山,2021-04-02,RAINFALL,0,0.0
關山,2021-04-02,RH,0,85.0
關山,2021-04-02,SO2,0,1.4
關山,2021-04-02,WD_HR,0,257.0
關山,2021-04-02,WIND_DIREC,0,262.0
關山,2021-04-02,WIND_SPEED,0,0.4
關山,2021-04-02,WS_HR,0,0.1
關山,2021-04-03,AMB_TEMP,0,23.5
關山,2021-04-03,NO,0,1.0
關山,2021-04-03,NO2,0,5.8
關山,2021-04-03,NOx,0,6.9
關山,2021-04-03,O3,0,15.4
關山,2021-04-03,PM10,0,32.0
關山,2021-04-03,PM2.5,0,24.0
關山,2021-04-03,RAINFALL,0,0.0
關山,2021-04-03,RH,0,85.0
